,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1
30,0,0,False,False,False,False,31,0.0,0.0,0.0,0.0,0.0,0.12916666645999997,19.189183192999963,271.40238033699995,13.413254818000098,9.006900000940732e-05,[ 0.17439704 -0.16117451  0.5885123 ],[0. 0. 0.],[ 0.1077073   0.76305681 -0.52877784  0.35572106],3.695487976074219e-05,[-2.48341079 -0.86422344 -1.55474781 -3.14159265  0.2791374 ],[ 1.83896087  0.45422311 -2.39056111  0.         -9.99778923],2.5738000033470598e-05,-0.10551134264213506,0.696162238169082,0.05
31,0,0,False,False,False,False,32,0.0,0.0,0.0,0.0,0.0,0.13333333311999998,19.462647935999996,271.67584508,13.42532243900007,5.652699996971933e-05,[ 0.18204425 -0.15610451  0.5858326 ],[0. 0. 0.],[ 0.08563834  0.75591069 -0.53230417  0.37137228],6.580352783203125e-05,[-2.467879   -0.86069591 -1.57416623 -3.14159265  0.23747606],[ 3.72762844  0.84660879 -4.66042182  0.         -9.99872211],4.243899996936307e-05,-0.10568601876434658,0.6912468690353621,0.05
32,0,0,False,False,False,False,33,0.0,0.0,0.0,0.0,0.0,0.13749999978,19.789932987999975,272.00313013199997,13.451392385000077,0.004381873999989239,[ 0.1908309  -0.14903653  0.5833956 ],[0. 0. 0.],[ 0.06064017  0.74856603 -0.5338915   0.38849905],8.58306884765625e-05,[-2.44528656 -0.85847938 -1.59220021 -3.14159265  0.19608726],[ 5.42218681  0.53196668 -4.32815468  0.         -9.93331199],3.811199997016956e-05,-0.10304479889478095,0.6826163571225429,0.05
33,0,0,False,False,False,False,34,0.0,0.0,0.0,0.0,0.0,0.14166666644,20.129997516000003,272.34319466,13.53557384800007,4.4844000001376116e-05,[ 0.19958554 -0.14032182  0.58007222],[0. 0. 0.],[ 0.02422877  0.74353975 -0.53939259  0.39448351],8.344650268554688e-05,[-2.41551965 -0.85741382 -1.60937848 -3.14159265  0.16642939],"[ 7.14405709e+00  2.55732893e-01 -4.12278520e+00 -6.66133815e-16
 -7.11789049e+00]",4.059600001937724e-05,-0.10020393349123384,0.6719376053545277,0.05
34,0,0,False,False,False,False,35,0.0,0.0,0.0,0.0,0.0,0.14583333310000002,20.411376815999972,272.62457395999996,13.548849439000037,0.00019213000001627734,[ 0.20929925 -0.1292748   0.57706088],[0. 0. 0.],[-0.01289265  0.73637062 -0.54200637  0.40474838],5.221366882324219e-05,[-2.37867684 -0.85744081 -1.62565117 -3.14159265  0.13446832],"[ 8.84227626e+00 -6.47608419e-03 -3.90544404e+00  4.44089210e-16
 -7.67065561e+00]",4.5484999986911134e-05,-0.09655108463101894,0.6596436500623152,0.05
35,0,0,False,False,False,False,36,0.0,0.0,0.0,0.0,0.0,0.14999999976000003,22.587704110000004,274.800901254,15.474474624000038,6.84379999711382e-05,[ 0.2137284  -0.12508692  0.57666057],[0. 0. 0.],[-0.03398753  0.72798598 -0.54660523  0.41243663],9.775161743164062e-06,[-2.37118504 -0.85586818 -1.63516246 -3.14159265  0.09955583],"[ 1.79802998e+00  3.77431379e-01 -2.28270911e+00  6.93889390e-17
 -8.37899730e+00]",2.8914000040458632e-05,-0.09315546054393206,0.6451320655635169,0.05
36,0,0,False,False,False,False,37,0.0,0.0,0.0,0.0,0.0,0.15416666642000004,22.849506340999994,275.062703485,15.485138583000037,4.032499998629646e-05,[ 0.21949226 -0.11848926  0.57372332],[0. 0. 0.],[-0.05962755  0.71848464 -0.55075985  0.42058051],9.036064147949219e-05,[-2.35611722 -0.85346249 -1.65178451 -3.14159265  0.06439981],"[ 3.61627692e+00  5.77364383e-01 -3.98929264e+00 -2.22044605e-16
 -8.43744570e+00]",3.418399995780419e-05,-0.09232293463058161,0.6395644749251906,0.05
37,0,0,False,False,False,False,38,0.0,0.0,0.0,0.0,0.0,0.15833333308000005,23.136786777999987,275.349983922,15.49820154300005,8.041100005584667e-05,[ 0.22610506 -0.1097314   0.57193732],[0. 0. 0.],[-0.085848    0.70780057 -0.55184186  0.43257263],4.506111145019531e-05,[-2.33421975 -0.85298983 -1.66482583 -3.14159265  0.02773112],"[ 5.25539336e+00  1.13439402e-01 -3.12991781e+00  2.77555756e-16
 -8.80048498e+00]",3.0347000006258895e-05,-0.09007078078156079,0.6305297986175994,0.05
38,0,0,False,False,False,False,39,0.0,0.0,0.0,0.0,0.0,0.16249999974000007,23.399121054999966,275.61231819899996,15.509048490000055,9.04490000266378e-05,[ 0.23345546 -0.09849133  0.57017088],[0. 0. 0.],[-0.11321806  0.69562674 -0.5499053   0.44820669],0.000152587890625,[-2.30526906 -0.85353074 -1.67766653 -3.14159265 -0.01083231],"[ 6.94816635e+00 -1.29818718e-01 -3.08176628e+00 -8.32667268e-17
 -9.25522408e+00]",5.042399999410918e-05,-0.0883178052218529,0.6197585898497443,0.05
39,0,0,False,False,False,False,40,0.0,0.0,0.0,0.0,0.0,0.16666666640000008,23.699504853999997,275.912701998,15.524103069000091,9.953799997219903e-05,[ 0.24128388 -0.08448369  0.5679937 ],[0. 0. 0.],[-0.14149502  0.68171126 -0.54425937  0.46800709],7.772445678710938e-05,[-2.26916057 -0.85469477 -1.69161419 -3.14159265 -0.05205746],[ 8.66603786 -0.27936641 -3.34743916  0.         -9.89403607],3.4475000006750633e-05,-0.08679082583925862,0.6066422403139626,0.05
