Unnamed: 0,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,real_step,real_joint_velocities,real_effort,real_joint_positions,current_time,real_ee_position
10,0,0,False,False,False,False,45,0.0,0.0,0.0,0.0,0.0,0.1874999997000001,27.14901547400001,279.362212618,17.57112487000012,7.612299998527305e-05,[ 0.26184887 -0.03176516  0.57091564],[0. 0. 0.],[-0.24128778  0.60946274 -0.51461089  0.5527305 ],9.489059448242188e-05,[-2.16326214 -0.86307209 -1.71843411 -3.15267848 -0.26038806],[ 8.26876453 -1.79345247  2.47965995  0.66514963 -9.99954617],3.55870000134928e-05,-0.1004993187556315,0.5516164860189622,0.05,11,[ 0.09745891  0.0041801  -0.06438884  0.02662895 -0.20356405 -0.00874848],[ 0.757732   -0.48198926  1.1433234   0.32330874 -0.2928079  -0.13877875],[-2.262655   -0.8519781  -1.7062124  -3.1293457  -0.10273582 -0.11792547],51.28558659553528,[0.24604423344135284 -0.07704310119152069 0.5672767162322998]
11,0,0,False,False,False,False,49,0.0,0.0,0.0,0.0,0.0,0.2041666663400002,30.22577088700001,282.438968031,19.56832087400005,7.765600003040163e-05,[0.26573628 0.00400659 0.61731488],[0. 0. 0.],[-0.26803407  0.55041695 -0.46707755  0.63799489],8.153915405273438e-05,[-2.0975926  -0.89580382 -1.62589098 -3.14159286 -0.42704125],"[ 6.64861219e+00 -2.40877681e+00  5.99028962e+00 -4.84455919e-05
 -1.00000000e+01]",3.1418999981269735e-05,-0.0910060136305748,0.535709730343547,0.05,12,[ 0.15614647 -0.01962217 -0.01418932 -0.04263987 -0.23978038 -0.00064715],[ 0.71065396 -1.4347588   0.90569144  0.06252669 -0.41328615 -0.19520527],[-2.187919   -0.8600157  -1.7162756  -3.1460063  -0.22226506 -0.11820156],51.78952121734619,[0.2588299810886383 -0.0432816706597805 0.5700135231018066]
12,0,0,False,False,False,False,50,0.0,0.0,0.0,0.0,0.0,0.2083333330000002,30.649604824999983,282.862801969,19.701684986000032,0.000173143999973,[0.26576954 0.01930366 0.62557238],[0. 0. 0.],[-0.28288922  0.53114504 -0.44967276  0.6600402 ],2.1457672119140625e-05,[-2.06118871 -0.90408494 -1.61030012 -3.14159282 -0.46870782],"[ 8.73693348e+00 -1.98746933e+00  3.74180725e+00  9.68911837e-06
 -9.99997650e+00]",5.741799998304487e-05,-0.0887913469221745,0.5321160727604843,0.05,13,"[ 9.20516327e-02 -4.10467684e-02  1.12926558e-01  6.47148164e-03
 -2.51117468e-01 -1.19842254e-04]",[ 0.64564145 -1.2285122   2.1274781   0.3187336  -0.42853656 -0.1738547 ],[-2.136985   -0.88061696 -1.664821   -3.143129   -0.35358125 -0.11828548],52.30956196784973,[0.26464855670928955 -0.014846397563815117 0.5979392528533936]
13,0,0,False,False,False,False,55,0.0,0.0,0.0,0.0,0.0,0.2291666663000002,34.074136619,286.287333763,21.63558751900001,0.0001172689999862,[0.25648755 0.06947917 0.66428488],[0. 0. 0.],[-0.33526143  0.43712974 -0.40010506  0.73241615],1.2874603271484377e-05,[-1.95200111 -0.93543294 -1.53767193 -3.14159265 -0.65845276],"[ 8.67110000e+00 -3.40443499e+00  9.26059072e+00 -2.22044605e-16
 -8.97056617e+00]",3.940400000601585e-05,-0.0879803419237093,0.5134980576966206,0.05,14,"[ 1.1508691e-01 -3.7710361e-02  8.3295159e-02  0.0000000e+00
 -1.6969663e-01 -9.5873802e-05]",[ 0.6232233  -1.3764716   2.033322    0.40871105 -0.39651072 -0.17842981],[-2.085488   -0.8966668  -1.6269916  -3.141919   -0.4336961  -0.11833317],52.75751686096192,[0.2659831643104553 0.008508660830557346 0.6171828508377075]
14,0,0,False,False,False,False,57,0.0,0.0,0.0,0.0,0.0,0.2374999996200003,36.570735496,288.78393264,23.573919981000017,0.0080504320000045,[0.2500436  0.0812312  0.68206888],[0. 0. 0.],[-0.34478995  0.40090638 -0.37973276  0.75907642],7.152557373046875e-05,[-1.93166858 -0.94804712 -1.4999156  -3.15342708 -0.74178572],[  3.30681141  -2.09781348   6.33195206 -10.          -9.99992755],8.740399999851434e-05,-0.097744960041274,0.5209802510444754,0.05,15,[ 0.153462   -0.03962784  0.07713367  0.00052731 -0.29876673 -0.0608559 ],[ 0.6703014  -1.2957665   1.9324406   0.27145734 -0.38278535 -0.23943147],[-2.0063694  -0.9168127  -1.5853008  -3.141691   -0.5858925  -0.14922363],53.29345345497131,[0.262454628944397 0.047956954687833786 0.6422370076179504]
15,0,0,False,False,False,False,60,0.0,0.0,0.0,0.0,0.0,0.2499999996000003,37.53757851199998,289.750775656,23.74262102000006,0.0001458229999684,[0.23200823 0.11172888 0.72959262],[0. 0. 0.],[-0.31573489  0.34140706 -0.30997476  0.82925767],1.430511474609375e-05,[-1.83786528 -0.97811034 -1.4196436  -3.06772686 -0.85937989],[ 9.97432226 -1.75722885  3.829724   10.         -8.69850947],4.4423000019833125e-05,-0.096967208889896,0.5410412672455672,0.05,16,[ 0.08665714 -0.03359418  0.09326603  0.04479703 -0.16799487 -0.03039199],[ 0.42818582 -1.313701    2.046773    0.3812603  -0.2775575  -0.13877875],[-1.959905   -0.9336775  -1.5416425  -3.1199372  -0.67301637 -0.16384059],53.781431436538696,[0.2565135061740875 0.06926946341991425 0.6665074229240417]
16,0,0,False,False,False,False,63,0.0,0.0,0.0,0.0,0.0,0.2624999995800003,40.42797800699998,292.641175151,25.799542110000004,0.0001246730000161,[0.22446238 0.12388609 0.74861044],[0. 0. 0.],[-0.26988038  0.33243045 -0.27020311  0.86234844],7.271766662597656e-05,[-1.78558503 -0.98285877 -1.41494467 -2.94272686 -0.87349023],[ 6.0173031  -1.46479962  3.61499418 10.          1.98750824],0.0001251539999884,-0.0910274754549521,0.5507940289269992,0.05,17,[ 0.12532623 -0.05885373  0.16905747  0.00651942 -0.2315592   0.02650911],[ 0.591838   -1.1769506   2.1431708   0.6542427  -0.35380957 -0.10675288],[-1.8944782  -0.9638737  -1.4556111  -3.1112592  -0.7952159  -0.16747409],54.30942296981812,[0.24295105040073395 0.09401556104421616 0.7069891095161438]
17,0,0,False,False,False,False,65,0.0,0.0,0.0,0.0,0.0,0.2708333329000003,41.14224323499997,293.355440379,25.924398403999987,0.0001409539999599,[0.21272543 0.13214229 0.78454411],[0. 0. 0.],[-0.22428943  0.32490849 -0.21917185  0.89224011],5.8650970458984375e-05,[-1.71177016 -1.00815896 -1.34491723 -2.85939353 -0.88187198],[ 9.84270106 -3.55544489  9.99999077 10.         -2.12952887],0.0003424129999984,-0.0926543537073195,0.5692118630567068,0.05,18,[ 0.12787008 -0.01430437  0.03011716  0.20766266 -0.12511532 -0.04860802],[ 0.591838   -1.0110565   1.8405265   0.45446226 -0.28060758 -0.12505338],[-1.8322982  -0.97394735 -1.4349221  -3.019046   -0.860915   -0.16805011],54.789360761642456,[0.23153863847255707 0.1141795739531517 0.73062664270401]
18,0,0,False,False,False,False,70,0.0,0.0,0.0,0.0,0.0,0.2916666662000002,44.46415887500001,296.677356019,27.856147474999943,9.743300000764066e-05,[0.18315387 0.15520006 0.81989729],[0. 0. 0.],[-0.23469129  0.23464173 -0.16605352  0.92859542],5.8650970458984375e-05,[-1.63207805 -1.0496391  -1.25297332 -2.90106019 -1.05702667],[ 7.80579661 -3.94821822  9.99999286 10.         -2.42852577],3.743000002032204e-05,-0.0920433079216601,0.5994420324453728,0.05,19,[ 0.19064824 -0.05506991  0.14684032  0.24426249 -0.0255264  -0.03365171],[ 0.5851126  -1.1164217   2.118511    0.4361618  -0.35838467  0.20283048],[-1.735967  -1.0012449 -1.363489  -2.891042  -0.8787158 -0.1683014],55.309359312057495,[0.21661162376403809 0.1295149028301239 0.773855984210968]
19,0,0,False,False,False,False,72,0.0,0.0,0.0,0.0,0.0,0.2999999995200001,46.79710840399997,299.010305548,29.722040991999904,7.304600001134531e-05,[0.17353053 0.15841135 0.83129472],[0. 0. 0.],[-0.22444868  0.20518468 -0.14988151  0.94077498],6.818771362304688e-05,[-1.61544956 -1.05822161 -1.23357069 -2.88628886 -1.11800765],[  2.02151804  -0.93515582   1.49747929  -6.45487964 -10.        ],2.9846000018096674e-05,-0.0924110759676056,0.62835260654952,0.05,20,"[ 1.03313610e-01 -4.77707200e-02  1.04336262e-01 -1.07354693e-01
 -2.83666611e-01 -1.19842254e-04]",[ 0.5671781  -1.0357165   1.9032972   0.05947661 -0.42853656 -0.01982553],[-1.6743616 -1.0286626 -1.3043388 -2.9328058 -1.0204667 -0.1681698],55.8613486289978,[0.1940050572156906 0.15050369501113892 0.7967191338539124]
20,0,0,False,False,False,False,75,0.0,0.0,0.0,0.0,0.0,0.3124999995000001,47.774873528,299.988070672,29.90477797299985,0.0002701770000044,[0.15808289 0.18453315 0.81555957],[0. 0. 0.],[-0.26059598  0.14047    -0.1390297   0.94500196],5.221366882324219e-05,[-1.60696555 -1.06512476 -1.27362437 -2.91596388 -1.24300765],[  0.37590413  -0.31539362  -5.55824428  -0.56335852 -10.        ],4.7478999988470605e-05,-0.0874296495686099,0.623831673705804,0.05,21,"[ 7.539516e-02 -4.309208e-02  9.982380e-02  1.334803e-01 -7.312775e-02
 -7.190535e-05]",[ 0.64788324 -1.2240286   1.9481333   0.5856158  -0.3370341  -0.02135058],[-1.6397079  -1.0461267  -1.2603363  -2.886368   -1.0616931  -0.16820604],56.30144119262695,[0.1837598979473114 0.15319707989692688 0.8198655247688293]
21,0,0,False,False,False,False,80,0.0,0.0,0.0,0.0,0.0,0.3333333328,50.96929818199999,303.182495326,31.79917487399979,8.65129999851888e-05,[0.12550958 0.22204591 0.77473581],[0. 0. 0.],[-0.2809706   0.03372805 -0.09868671  0.95403296],0.0001146793365478,[-1.57310511 -1.04508995 -1.4161852  -2.84214406 -1.45134068],[  2.56409111   1.06922044 -10.           6.75594457  -9.99998328],7.288699998753145e-05,-0.0903361304350467,0.6011397665956352,0.05,22,"[ 4.8026383e-02 -2.6167156e-02 -3.1894017e-02 -5.9417788e-02
 -2.9601038e-01 -2.3968450e-05]",[ 0.555969   -0.8070518   1.006573    0.04270115 -0.4041359  -0.01982553],[-1.6125644  -1.0619258  -1.2700027  -2.9088857  -1.2079738  -0.16822988],56.83736538887024,[0.16318903863430023 0.17871494591236115 0.81728595495224]
22,0,0,False,False,False,False,83,0.0,0.0,0.0,0.0,0.0,0.34583333278,53.55495785599999,305.768155,33.665374249999786,5.83089999963704e-05,[0.10993665 0.23248856 0.76331514],[0. 0. 0.],[-0.25933883  0.00445182 -0.07335599  0.96298617],7.462501525878906e-05,[-1.53628864 -1.03347349 -1.47879632 -2.7495732  -1.50630482],[ 2.90018499  1.0398784  -7.06519996  7.05693358 -2.20595431],4.430300003832599e-05,-0.081013218285127,0.5970484853674343,0.05,23,"[ 4.3347742e-02  2.3636088e-02 -1.7216378e-01  7.0515186e-02
 -3.0562171e-01 -2.3968450e-05]",[ 0.4012841   0.4057677   0.7666992   0.45293725 -0.46361253 -0.01830049],[-1.586511   -1.051145   -1.3638252  -2.874636   -1.3906735  -0.16820604],57.43731641769409,[0.1360737681388855 0.20881447196006775 0.7906321883201599]
23,0,0,False,False,False,False,85,0.0,0.0,0.0,0.0,0.0,0.3541666660999999,54.295856673,306.509053817,33.85558950099977,0.000137058000007,[0.10666914 0.24882497 0.73779529],[0. 0. 0.],[-0.26232913  0.00484168 -0.06735488  0.96261275],6.175041198730469e-05,[-1.52234629 -1.02732868 -1.5578628  -2.68231756 -1.50106999],[  1.20716388   0.52714292 -10.           8.49282331   1.59854303],0.0007917529999872,-0.081016556451365,0.584022060206084,0.05,24,"[ 8.0393381e-02  2.6831882e-02 -1.8047285e-01  2.0548153e-01
 -1.5905464e-01 -2.3968450e-05]",[ 0.5268255   0.42370218  0.8630971   0.6572927  -0.3400842  -0.01982553],[-1.5483707  -1.0375861  -1.451917   -2.7800872  -1.4811453  -0.16825372],57.93327331542969,[0.11607463657855988 0.22752028703689575 0.7698948979377747]
24,0,0,False,False,False,False,92,0.0,0.0,0.0,0.0,0.0,0.3833333327199998,59.85144562099998,312.064642765,37.63198738999967,9.63210000008985e-05,[0.121812   0.26985916 0.71698433],[0. 0. 0.],[-0.23723964  0.05514642 -0.08478421  0.96617174],7.05718994140625e-05,[-1.53772508 -1.04816814 -1.63491485 -2.52431666 -1.40780612],[-1.10787134 -0.75508904 -1.79981068  2.27835114  2.98562345],3.393399998685709e-05,-0.0616185146233877,0.5476071879620779,0.05,25,"[-8.9482215e-05 -1.4061491e-04  2.0453078e-04  4.5540056e-04
  0.0000000e+00  0.0000000e+00]",[-0.12105777 -0.20624657  2.0086622   0.3629598  -0.16775453 -0.02135058],[-1.5223173  -1.0273327  -1.5579184  -2.6822612  -1.5010842  -0.16820604],59.01319432258606,[0.10665939748287201 0.24884259700775146 0.7377763390541077]
25,0,0,False,False,False,False,97,0.0,0.0,0.0,0.0,0.0,0.4041666660199998,64.00274400699999,316.215941151,39.99445766899959,9.216199998718366e-05,[0.1385887  0.28948674 0.69332504],[0. 0. 0.],[-0.25817135  0.08480314 -0.10980567  0.95608509],2.384185791015625e-05,[-1.57273631 -1.07753002 -1.67008703 -2.50206299 -1.35043902],[-1.51575104 -0.85840307 -1.76899835  0.36343141  2.91043196],0.0001344519999975,-0.0580818886325023,0.5167831476920483,0.05,26,"[ 7.6699042e-05 -1.1504856e-04  1.6618126e-04 -3.8349521e-04
 -2.8762140e-04  0.0000000e+00]",[-0.19279571 -0.07397975  1.7217104   0.30195814 -0.16470444 -0.01982553],[-1.537722   -1.0482587  -1.6349319  -2.5244143  -1.4077581  -0.16822988],60.15716624259949,[0.12181521952152252 0.26992660760879517 0.7169371247291565]
26,0,0,False,False,False,False,101,0.0,0.0,0.0,0.0,0.0,0.4208333326599997,67.084904134,319.298101278,41.9291322729996,8.719300001303054e-05,[0.1541035  0.30540374 0.67060399],[0. 0. 0.],[-0.2807416   0.10955568 -0.13247089  0.94426328],9.059906005859376e-05,[-1.6030896  -1.10444042 -1.69823874 -2.49547881 -1.30204882],[-2.26669997 -0.53095023 -1.61557931  0.20891992  3.05820144],4.6486999963235576e-05,-0.0554848293608904,0.4873698026146311,0.05,27,[-0.00125275  0.0036432   0.00421845 -0.00395479  0.00225303  0.        ],[-0.17710303 -0.06501251  1.9257152   0.370585   -0.16927958 -0.02135058],[-1.5728554  -1.077617   -1.6702179  -2.5019982  -1.3501133  -0.16820604],60.86915469169617,[0.13866475224494934 0.28954261541366577 0.6932353377342224]
27,0,0,False,False,False,False,105,0.0,0.0,0.0,0.0,0.0,0.4374999992999996,68.397231788,320.610428932,42.19096857599959,6.587400002899813e-05,[0.1690616  0.32120565 0.64538729],[0. 0. 0.],[-0.30405673  0.1350833  -0.15356423  0.93044078],6.747245788574219e-05,[-1.62735166 -1.1331559  -1.72794264 -2.48877717 -1.2502673 ],[-1.6952487  -2.62887378 -1.67640492  0.52211856  3.13916226],4.496400003972667e-05,-0.0525264942806698,0.4594475974995285,0.05,28,[-0.04895955 -0.04447266 -0.04676085  0.00719054  0.08717325  0.        ],[-0.5066492  -0.19952114  1.0738273   0.42548648  0.12200329 -0.02287562],[-1.5902241  -1.0931286  -1.6862186  -2.4984038  -1.3226227  -0.16819412],61.269158601760864,[0.14739911258220673 0.2989758253097534 0.6803605556488037]
28,0,0,False,False,False,False,110,0.0,0.0,0.0,0.0,0.0,0.4583333325999996,71.63962066900001,323.852817813,44.20852182899955,9.334399999261224e-05,[0.18811931 0.33523753 0.61531991],[0. 0. 0.],[-0.32737231  0.16863504 -0.17995948  0.91214263],7.081031799316406e-05,[-1.65589592 -1.164855   -1.76313045 -2.47736818 -1.18235737],[-1.45585603 -2.71059914 -1.5671365   0.69288762  3.26384457],2.7440999986083625e-05,-0.0488991776106359,0.4232773203370013,0.05,29,[0.00047298 0.00401392 0.00053689 0.         0.0161787  0.        ],[ 0.15692674 -0.0425944   1.7127433   0.50478864 -0.39803573 -0.01677545],[-1.6274894  -1.1331729  -1.7279819  -2.488867   -1.2500538  -0.16820604],62.0370843410492,[0.1691330224275589 0.3211958408355713 0.6453407406806946]
29,0,0,False,False,False,False,115,0.0,0.0,0.0,0.0,0.0,0.4791666658999995,74.90314834499998,327.116345489,46.20222224399953,0.0001747470000168,[0.20630023 0.34691775 0.58537257],[0. 0. 0.],[-0.34741518  0.20205529 -0.20524912  0.89238399],0.0001189708709716,[-1.68020636 -1.19771184 -1.79576794 -2.46343954 -1.11304829],[-1.27554023 -2.80592444 -1.41784063  0.76313749  3.32350267],3.3082000015838275e-05,-0.0453828301218075,0.3885569344570482,0.05,30,[ 0.00040906  0.0023521   0.00076699  0.         -0.00151001  0.        ],[ 0.17710303  0.12105777  1.84501     0.23943147  0.0518514  -0.01677545],[-1.6560344  -1.1648682  -1.7632207  -2.4774258  -1.1822704  -0.16818172],62.82105827331543,[0.18817771971225739 0.3352285623550415 0.6152555346488953]
30,0,0,False,False,False,False,120,0.0,0.0,0.0,0.0,0.0,0.4999999991999994,78.17099904599996,330.38419618999995,48.17252239399954,7.878700000674144e-05,[0.22362198 0.35646659 0.55554301],[0. 0. 0.],[-0.36509451  0.2349091  -0.22996454  0.87099946],6.008148193359375e-05,[-1.70155584 -1.23191442 -1.82551889 -2.44907991 -1.04297569],[-1.15053559 -2.9049083  -1.26581741  0.75021908  3.3818749 ],3.75210000242987e-05,-0.0420292211512269,0.3553602693613805,0.05,31,[ 0.00108657  0.00346424  0.00066473 -0.00153398 -0.00206129  0.        ],[ 0.04707802  0.47078022  1.7060179   0.3370341   0.0442262  -0.02135058],[-1.6803507  -1.1977848  -1.7957848  -2.4634917  -1.112882   -0.16821796],63.58901309967041,[0.20637314021587372 0.3469178080558777 0.5853217840194702]
